f1,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.75315060872862,1732979971,,False,1,64021_00002,2024-11-30_23-19-31,39.65554189682007,39.65554189682007,55648,Collins-MacBook-Pro.local,127.0.0.1,39.65554189682007,1
