f1,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.873927304033268,1732981048,,False,1,cdafc_00004,2024-11-30_23-37-28,83.52667903900146,83.52667903900146,56997,Collins-MacBook-Pro.local,127.0.0.1,83.52667903900146,1
