f1,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.9280284334408047,1729711872,,True,1,b681c_00030,2024-10-24_03-31-12,8466.162772893906,8466.162772893906,20369,Collins-MacBook-Pro.local,127.0.0.1,8466.162772893906,1
