f1,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.9155488330746062,1727285615,,True,1,ca408_00004,2024-09-26_01-33-35,206.82498574256897,206.82498574256897,72844,Collins-MacBook-Pro.local,127.0.0.1,206.82498574256897,1
