f1,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.9898574718027323,1732888906,,False,1,f21ce_00001,2024-11-29_22-01-46,218.3239381313324,218.3239381313324,32691,Collins-MacBook-Pro.local,127.0.0.1,218.3239381313324,1
