f1,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/n_estimators,config/max_depth,config/learning_rate,config/subsample,config/colsample_bytree,config/gamma,config/reg_alpha,config/reg_lambda,logdir
0.9709585561395494,1732770311,,False,1,7c5c6_00000,2024-11-28_13-05-11,1219.895385980606,1219.895385980606,65256,Behs-MacBook-Air-2.local,127.0.0.1,1219.895385980606,1,10,9,0.14008790317915396,0.8808195796639058,0.935629475261452,3.7660791332340274e-06,6.424906709946392e-07,1.1345077840430626e-08,7c5c6_00000
0.9203142647452616,1732769751,,False,1,7c5c6_00001,2024-11-28_12-55-51,658.4970080852509,658.4970080852509,65257,Behs-MacBook-Air-2.local,127.0.0.1,658.4970080852509,1,20,3,0.012500701950030908,0.8398439959792758,0.6608429049599731,3.192313518839041e-05,0.008991835336867518,0.0004882776427285244,7c5c6_00001
0.9172559013365594,1732769668,,False,1,7c5c6_00002,2024-11-28_12-54-28,576.4470987319946,576.4470987319946,65258,Behs-MacBook-Air-2.local,127.0.0.1,576.4470987319946,1,16,3,0.017183970782197286,0.6986770924418438,0.8456125399869514,1.641970670513488e-05,6.32467751647755e-08,6.095101863534714e-06,7c5c6_00002
0.9772386677102028,1732770714,,False,1,7c5c6_00003,2024-11-28_13-11-54,1622.5478010177612,1622.5478010177612,65259,Behs-MacBook-Air-2.local,127.0.0.1,1622.5478010177612,1,37,4,0.10795640264478806,0.6114163205722764,0.8198226496776335,6.530472887773388e-08,8.275754686337303e-08,0.17926568503411167,7c5c6_00003
0.9709954829563865,1732770601,,False,1,7c5c6_00004,2024-11-28_13-10-01,1509.0889210700989,1509.0889210700989,65260,Behs-MacBook-Air-2.local,127.0.0.1,1509.0889210700989,1,15,13,0.0017620992454113892,0.7972035183149028,0.7529806600285958,4.3800852108161747e-07,4.272046733555377e-06,1.6749775600786217e-05,7c5c6_00004
0.9673484281986182,1732770843,,True,1,7c5c6_00005,2024-11-28_13-14-03,1751.43403506279,1751.43403506279,65261,Behs-MacBook-Air-2.local,127.0.0.1,1751.43403506279,1,18,14,0.007701432205032182,0.8724243204540069,0.9335829721816999,0.15816020924751192,1.0568309890017194e-05,9.919909619277412e-06,7c5c6_00005
0.9688335813920472,1732770453,,False,1,7c5c6_00006,2024-11-28_13-07-33,1360.8975570201874,1360.8975570201874,65262,Behs-MacBook-Air-2.local,127.0.0.1,1360.8975570201874,1,17,8,0.016830813879150818,0.9447618810683241,0.8614799812143652,0.008958907609707073,6.876703837577478e-06,0.1976422528234053,7c5c6_00006
0.973843107946123,1732772336,,False,1,7c5c6_00007,2024-11-28_13-38-56,3244.6720650196075,3244.6720650196075,65263,Behs-MacBook-Air-2.local,127.0.0.1,3244.6720650196075,1,36,13,0.020783401799347765,0.9421143200564467,0.7202004760545099,7.225756301043363e-05,2.5166368371235665e-07,0.0025452559612563577,7c5c6_00007
0.9783039959985202,1732771853,,False,1,7c5c6_00008,2024-11-28_13-30-53,2164.3077549934387,2164.3077549934387,65653,Behs-MacBook-Air-2.local,127.0.0.1,2164.3077549934387,1,33,8,0.11919839702162528,0.6929619215194937,0.6914143531935756,1.0561442610583395e-07,7.289516202232969e-05,0.0006812934251211826,7c5c6_00008
0.9735746799294992,1732771078,,False,1,7c5c6_00009,2024-11-28_13-17-58,1312.3952910900116,1312.3952910900116,65679,Behs-MacBook-Air-2.local,127.0.0.1,1312.3952910900116,1,17,12,0.16675527188923317,0.855424265418927,0.7581972708120428,0.06471901596221613,0.0327842614136868,9.776245178243925e-07,7c5c6_00009
