f1,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.9707742904907851,1729726657,,False,1,53fe8_00006,2024-10-24_07-37-37,187.32119703292847,187.32119703292847,31798,Collins-MacBook-Pro.local,127.0.0.1,187.32119703292847,1
