f1,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.9641284930308498,1732895585,,False,1,d4e64_00002,2024-11-29_23-53-05,76.01827311515808,76.01827311515808,36077,Collins-MacBook-Pro.local,127.0.0.1,76.01827311515808,1
