f1,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.8363234225413283,1732890623,,False,1,68f87_00003,2024-11-29_22-30-23,20.993101835250854,20.993101835250854,33780,Collins-MacBook-Pro.local,127.0.0.1,20.993101835250854,1
