f1,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.962662865369051,1729718502,,True,1,eb4db_00039,2024-10-24_05-21-42,222.41069197654724,222.41069197654724,27297,Collins-MacBook-Pro.local,127.0.0.1,222.41069197654724,1
