f1,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.9716758547944115,1729726739,,False,1,53fe8_00011,2024-10-24_07-38-59,79.55151295661926,79.55151295661926,32079,Collins-MacBook-Pro.local,127.0.0.1,79.55151295661926,1
