f1,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.5851353877662049,1732980214,,True,1,ec4b7_00005,2024-11-30_23-23-34,53.82382011413574,53.82382011413574,56057,Collins-MacBook-Pro.local,127.0.0.1,53.82382011413574,1
