f1,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.854385589566002,1729728890,,True,1,53fe8_00025,2024-10-24_08-14-50,16.251189947128296,16.251189947128296,32968,Collins-MacBook-Pro.local,127.0.0.1,16.251189947128296,1
