f1,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.9262244755801458,1729734296,,True,1,207e6_00002,2024-10-24_09-44-56,4480.7105140686035,4480.7105140686035,33868,Collins-MacBook-Pro.local,127.0.0.1,4480.7105140686035,1
