f1,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.9738632594302696,1729699008,,False,1,b681c_00000,2024-10-23_23-56-48,289.0007150173187,289.0007150173187,17977,Collins-MacBook-Pro.local,127.0.0.1,289.0007150173187,1
