f1,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.7467508193023658,1729676535,,True,1,cab10_00017,2024-10-23_17-42-15,4932.117694854736,4932.117694854736,8033,Collins-MacBook-Pro.local,127.0.0.1,4932.117694854736,1
