f1,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/n_estimators,config/max_depth,config/learning_rate,config/subsample,config/colsample_bytree,config/gamma,config/reg_alpha,config/reg_lambda,logdir
0.9031878159455479,1729568171,,True,1,36ef2_00015,2024-10-22_11-36-11,8539.7759141922,8539.7759141922,63774,192.168.1.19,127.0.0.1,8539.7759141922,1,14,6,0.07732913365074408,0.9486948239219578,0.8867148200057527,3.0124625029799655e-06,1.9943764169897477e-07,0.0012136503334882751,36ef2_00015
0.8999686542212316,1729568730,,True,1,36ef2_00016,2024-10-22_11-45-30,1091.888253211975,1091.888253211975,64032,Behs-MacBook-Air-2.local,127.0.0.1,1091.888253211975,1,22,8,0.03847378768156693,0.8842705522653429,0.8721127546322472,0.1314942750083212,0.061220955731669045,4.186827841827804e-05,36ef2_00016
0.8707392959970279,1729568555,,True,1,36ef2_00017,2024-10-22_11-42-35,749.8745059967041,749.8745059967041,64133,Behs-MacBook-Air-2.local,127.0.0.1,749.8745059967041,1,35,3,0.008055412482449727,0.9328201622996778,0.9444457911635935,6.802988367568863e-07,0.0018404929038424076,9.305994902064839e-07,36ef2_00017
0.908337313749685,1729568827,,False,1,36ef2_00018,2024-10-22_11-47-07,898.0976021289825,898.0976021289825,64290,Behs-MacBook-Air-2.local,127.0.0.1,898.0976021289825,1,33,5,0.05218312864415428,0.9865157153621722,0.6001882386518254,1.3661662698133275e-07,0.832265762314051,9.444389133408512e-07,36ef2_00018
0.9061502408151894,1729570434,,False,1,36ef2_00019,2024-10-22_12-13-54,2353.7808136940002,2353.7808136940002,64395,Behs-MacBook-Air-2.local,127.0.0.1,2353.7808136940002,1,34,8,0.011837517186812384,0.6263181394937577,0.8874703549408671,1.2587077162057895e-07,0.385297546853746,2.2889457061575355e-08,36ef2_00019
0.8922463147978611,1729570559,,True,1,36ef2_00020,2024-10-22_12-15-59,2382.7125902175903,2382.7125902175903,64501,Behs-MacBook-Air-2.local,127.0.0.1,2382.7125902175903,1,25,10,0.011708245412613897,0.9782309203854744,0.9182988162626253,1.3120995070619131e-06,0.17710156524847115,9.292012150887012e-06,36ef2_00020
0.9037019530576231,1729570729,,True,1,36ef2_00021,2024-10-22_12-18-49,2532.800612926483,2532.800612926483,64512,Behs-MacBook-Air-2.local,127.0.0.1,2532.800612926483,1,30,11,0.0015266741082473852,0.7973215455732026,0.6135935988700312,0.00014323316021843557,3.562417487606473e-06,1.1235821777531803e-07,36ef2_00021
0.8957210524220833,1729569128,,True,1,36ef2_00022,2024-10-22_11-52-08,553.9202392101288,553.9202392101288,64810,Behs-MacBook-Air-2.local,127.0.0.1,553.9202392101288,1,14,8,0.0011529498129119941,0.797662870042588,0.6813998463727653,0.32248666392496367,0.00038258282615870684,0.16639010804390977,36ef2_00022
0.9079550279292545,1729571405,,False,1,36ef2_00023,2024-10-22_12-30-05,2678.5753610134125,2678.5753610134125,64888,Behs-MacBook-Air-2.local,127.0.0.1,2678.5753610134125,1,31,13,0.06346378417399888,0.7131148115737024,0.8004045064606724,0.0002479765154831396,3.0051995963258846e-07,2.1249916207932316e-07,36ef2_00023
0.9065371704546962,1729570841,,False,1,36ef2_00024,2024-10-22_12-20-41,2096.899122953415,2096.899122953415,64899,Behs-MacBook-Air-2.local,127.0.0.1,2096.899122953415,1,20,12,0.07346481854609269,0.9843431278628683,0.7883658336892551,0.02985016992469366,1.4687902765895599e-08,1.0559792291315218e-06,36ef2_00024
0.904090375353262,1729571185,,False,1,36ef2_00025,2024-10-22_12-26-25,2341.1274678707123,2341.1274678707123,64919,Behs-MacBook-Air-2.local,127.0.0.1,2341.1274678707123,1,33,13,0.030406996493330743,0.7613597957249122,0.7457613723220139,1.3797474155826532e-05,0.560269690856031,0.004495712545377942,36ef2_00025
0.8984209356632038,1729571146,,True,1,36ef2_00026,2024-10-22_12-25-46,2152.202548265457,2152.202548265457,64958,Behs-MacBook-Air-2.local,127.0.0.1,2152.202548265457,1,27,8,0.001792165113001759,0.8108204054584185,0.7689035349384303,0.2829740458801304,0.3697395248554013,0.002098972713275659,36ef2_00026
0.9020291830858842,1729571112,,True,1,36ef2_00027,2024-10-22_12-25-12,1968.7465658187866,1968.7465658187866,65051,Behs-MacBook-Air-2.local,127.0.0.1,1968.7465658187866,1,21,10,0.015582251674428622,0.9522740702069652,0.6537253431187053,2.742602331433794e-06,0.33621743966520884,6.797293612050414e-06,36ef2_00027
0.9062794384959332,1729571307,,False,1,36ef2_00028,2024-10-22_12-28-27,850.1298689842224,850.1298689842224,65221,Behs-MacBook-Air-2.local,127.0.0.1,850.1298689842224,1,16,11,0.11518999322060224,0.6647075626584249,0.9094632174688643,0.0005184946111228372,4.2622841152369e-07,0.00023141985120045212,36ef2_00028
0.9088536069206171,1729571826,,False,1,36ef2_00029,2024-10-22_12-37-06,1244.5628368854523,1244.5628368854523,65330,Behs-MacBook-Air-2.local,127.0.0.1,1244.5628368854523,1,38,5,0.07159609167220632,0.9905574559789844,0.8714441514469791,0.0009263013399484774,0.003380033461915355,0.0059956817720785045,36ef2_00029
0.9012548262548263,1729571163,,True,1,36ef2_00030,2024-10-22_12-26-03,405.95995688438416,405.95995688438416,65423,Behs-MacBook-Air-2.local,127.0.0.1,405.95995688438416,1,15,4,0.06609769358419479,0.8636325744365033,0.8077255166547205,3.329343227618805e-08,5.8029024837178074e-08,1.0357188273396818e-08,36ef2_00030
0.9082094428743913,1729571997,,False,1,36ef2_00031,2024-10-22_12-39-57,1138.7212991714478,1138.7212991714478,65469,Behs-MacBook-Air-2.local,127.0.0.1,1138.7212991714478,1,22,13,0.04980875050460465,0.7248757073523489,0.6010869974630629,2.1174328241845777e-08,0.015052241900191804,0.0002018134564290993,36ef2_00031
0.9007428452016081,1729572780,,True,1,36ef2_00032,2024-10-22_12-53-00,1651.574903011322,1651.574903011322,65568,Behs-MacBook-Air-2.local,127.0.0.1,1651.574903011322,1,24,9,0.037814817296760395,0.9158439322463087,0.8205553307158473,0.05931903062120801,8.374460267954564e-08,0.0008370260154509428,36ef2_00032
0.8999678249678251,1729573088,,True,1,36ef2_00033,2024-10-22_12-58-08,1927.0495359897614,1927.0495359897614,65581,Behs-MacBook-Air-2.local,127.0.0.1,1927.0495359897614,1,32,9,0.0033848947361928496,0.9034529307874468,0.6521765964119471,1.6380682044786617e-07,4.3870231348217256e-08,0.008444376973473949,36ef2_00033
0.8888953017818997,1729572251,,True,1,36ef2_00034,2024-10-22_12-44-12,1072.7247388362885,1072.7247388362885,65585,Behs-MacBook-Air-2.local,127.0.0.1,1072.7247388362885,1,14,9,0.001900240523850094,0.9792098568482789,0.7895110928755996,0.0001301561947420622,9.889951935390509e-08,0.0013765584939154582,36ef2_00034
0.8999688200719127,1729572859,,True,1,36ef2_00035,2024-10-22_12-54-19,1658.3088579177856,1658.3088579177856,65597,Behs-MacBook-Air-2.local,127.0.0.1,1658.3088579177856,1,23,10,0.00485964026617633,0.9782689528569253,0.6395279571096498,5.924353779960725e-06,0.008738281819712092,2.2891855244797652e-05,36ef2_00035
0.8998394565404875,1729572403,,True,1,36ef2_00036,2024-10-22_12-46-43,1077.8674647808075,1077.8674647808075,65658,Behs-MacBook-Air-2.local,127.0.0.1,1077.8674647808075,1,13,11,0.04869033825228859,0.7954319295168764,0.9097209003048031,2.6063064188064276e-07,1.7924985098774213e-06,0.09624509637381051,36ef2_00036
0.9034458796056735,1729572427,,True,1,36ef2_00037,2024-10-22_12-47-07,1001.8542680740356,1001.8542680740356,65696,Behs-MacBook-Air-2.local,127.0.0.1,1001.8542680740356,1,10,14,0.08783581507952509,0.6197033348167355,0.9502190661286223,0.00013164469191614652,0.004789330204119703,1.8663688805081666e-06,36ef2_00037
0.8832306717615996,1729574148,,True,1,36ef2_00038,2024-10-22_13-15-48,2280.8709349632263,2280.8709349632263,65952,Behs-MacBook-Air-2.local,127.0.0.1,2280.8709349632263,1,29,13,0.00545127019420525,0.9628433146988172,0.9814236625989311,5.606150904672275e-07,3.7825118404563315e-07,0.01149312656638338,36ef2_00038
0.9048617468720561,1729573246,,True,1,36ef2_00039,2024-10-22_13-00-46,1226.6340811252594,1226.6340811252594,66030,Behs-MacBook-Air-2.local,127.0.0.1,1226.6340811252594,1,30,5,0.03432389375447229,0.8983673072287933,0.8556928465158,0.11145179970655954,1.8117295830998935e-07,3.078423370821089e-05,36ef2_00039
0.9075667714842972,1729573690,,False,1,36ef2_00040,2024-10-22_13-08-10,1366.6678819656372,1366.6678819656372,66221,Behs-MacBook-Air-2.local,127.0.0.1,1366.6678819656372,1,29,10,0.08804573657203703,0.9073532330122924,0.7333288681065594,0.31539620081156994,1.0792759090877698e-05,0.001848762338985434,36ef2_00040
0.9017712852764399,1729574148,,True,1,36ef2_00041,2024-10-22_13-15-48,1700.2452149391174,1700.2452149391174,66281,Behs-MacBook-Air-2.local,127.0.0.1,1700.2452149391174,1,32,13,0.004758096322447519,0.7745198588670155,0.7423552367146032,1.7188984106083977e-07,0.03354304414740008,2.0340580586216895e-05,36ef2_00041
0.8954621595085515,1729574476,,True,1,36ef2_00042,2024-10-22_13-21-16,2013.1721720695496,2013.1721720695496,66307,Behs-MacBook-Air-2.local,127.0.0.1,2013.1721720695496,1,35,13,0.0022376659414546176,0.642343649639724,0.956600177678269,2.0002470778365743e-07,6.608778929068692e-08,2.2321189839926515e-08,36ef2_00042
0.90640896787804,1729573885,,False,1,36ef2_00043,2024-10-22_13-11-25,1084.0130069255829,1084.0130069255829,66599,Behs-MacBook-Air-2.local,127.0.0.1,1084.0130069255829,1,21,14,0.16415289360850055,0.9272149962466898,0.9690275989724809,5.343782258574669e-06,0.4318589047566583,0.02764936673958458,36ef2_00043
0.9015157093765342,1729574104,,True,1,36ef2_00044,2024-10-22_13-15-04,1229.7493391036987,1229.7493391036987,66621,Behs-MacBook-Air-2.local,127.0.0.1,1229.7493391036987,1,22,11,0.017702416248409267,0.8407874507526433,0.784799570694932,0.017551907174254616,0.0034704307005899134,0.003687681976410074,36ef2_00044
0.879878000238825,1729573690,,True,1,36ef2_00045,2024-10-22_13-08-10,585.0891301631927,585.0891301631927,66707,Behs-MacBook-Air-2.local,127.0.0.1,585.0891301631927,1,17,4,0.007329475604810581,0.627617931945003,0.9624531313949761,2.1139008844899675e-07,7.782285649669454e-08,0.7578776891159017,36ef2_00045
0.8818099948254586,1729573815,,True,1,36ef2_00046,2024-10-22_13-10-15,547.9630951881409,547.9630951881409,66787,Behs-MacBook-Air-2.local,127.0.0.1,547.9630951881409,1,12,5,0.0014832760773205401,0.7405347123929692,0.9695422043621471,3.552158479305813e-05,6.626409799288937e-07,6.901182037479395e-06,36ef2_00046
0.8869619803898153,1729574213,,True,1,36ef2_00047,2024-10-22_13-16-53,495.7229540348053,495.7229540348053,67043,Behs-MacBook-Air-2.local,127.0.0.1,495.7229540348053,1,10,10,0.003574702199189096,0.881467957417585,0.9049525974652997,0.0005940710896884955,1.0378056167989336e-08,1.8151251460388597e-05,36ef2_00047
0.9082107696798418,1729574511,,False,1,36ef2_00048,2024-10-22_13-21-51,792.7592587471008,792.7592587471008,67044,Behs-MacBook-Air-2.local,127.0.0.1,792.7592587471008,1,37,11,0.07743148807027894,0.7420549200544598,0.8999013190460016,2.335146525850379e-07,0.005344647514524659,0.12400234913359398,36ef2_00048
0.8720241412251722,1729574032,,True,1,36ef2_00049,2024-10-22_13-13-52,199.6092619895935,199.6092619895935,67119,Behs-MacBook-Air-2.local,127.0.0.1,199.6092619895935,1,11,3,0.007118794653720648,0.8383863583504119,0.6499216572603164,3.3969864493156393e-07,0.049972036524985566,7.664688919096295e-05,36ef2_00049
