f1,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/n_estimators,config/max_depth,config/learning_rate,config/subsample,config/colsample_bytree,config/gamma,config/reg_alpha,config/reg_lambda,logdir
0.9748198628323379,1731915610,,False,1,38b12_00000,2024-11-18_15-40-10,456.5631060600281,456.5631060600281,28778,Behs-MacBook-Air-2.local,127.0.0.1,456.5631060600281,1,28,10,0.1601878777145086,0.9081251728875512,0.9947480012369851,4.6272577900537125e-07,1.2454789467966318e-07,0.18492278196889028,38b12_00000
0.9661532140010344,1731915423,,True,1,38b12_00001,2024-11-18_15-37-03,269.7443759441376,269.7443759441376,28779,Behs-MacBook-Air-2.local,127.0.0.1,269.7443759441376,1,28,5,0.017811054157549685,0.6357598866072272,0.7529573070105253,0.0022309175370301905,2.7123902869024625e-05,2.2472451918309942e-08,38b12_00001
0.9611170562321562,1731915592,,True,1,38b12_00002,2024-11-18_15-39-52,438.24121379852295,438.24121379852295,28780,Behs-MacBook-Air-2.local,127.0.0.1,438.24121379852295,1,32,6,0.0013931022377657455,0.7190269128060675,0.977452359967006,1.83015809065989e-06,1.3853144759016577e-06,1.8103061761167045e-05,38b12_00002
0.9693740061929867,1731915818,,True,1,38b12_00003,2024-11-18_15-43-38,664.4383668899536,664.4383668899536,28781,Behs-MacBook-Air-2.local,127.0.0.1,664.4383668899536,1,30,13,0.004169374778068659,0.7360753149676774,0.9897887405960291,2.981512489677603e-07,8.673160455297631e-07,0.0033394466492516835,38b12_00003
0.9724775994698783,1731915380,,False,1,38b12_00004,2024-11-18_15-36-20,226.7995891571045,226.7995891571045,28782,Behs-MacBook-Air-2.local,127.0.0.1,226.7995891571045,1,10,12,0.03578598281254879,0.6342922415410106,0.6936066589143282,0.0001512415173368658,3.572180573057808e-08,5.2710069191704704e-08,38b12_00004
0.9761664327490195,1731915726,,False,1,38b12_00005,2024-11-18_15-42-06,572.5503108501434,572.5503108501434,28783,Behs-MacBook-Air-2.local,127.0.0.1,572.5503108501434,1,36,12,0.12474296031912813,0.9327960051965614,0.9000321078761967,5.6758448830470336e-05,0.08681503874329112,1.7151544620195545e-06,38b12_00005
0.9735898058552124,1731915565,,False,1,38b12_00006,2024-11-18_15-39-25,411.4843969345093,411.4843969345093,28784,Behs-MacBook-Air-2.local,127.0.0.1,411.4843969345093,1,20,14,0.013755455028733434,0.7214847724148803,0.7207067492343348,1.1457645461556682e-08,0.0004322220653062173,0.005578847781449483,38b12_00006
0.9738241350877843,1731915715,,False,1,38b12_00007,2024-11-18_15-41-55,561.941073179245,561.941073179245,28785,Behs-MacBook-Air-2.local,127.0.0.1,561.941073179245,1,28,14,0.0030473474623773796,0.9040492104315239,0.7431152597292688,1.2485590633660005e-05,0.010749504992266044,0.08699461539389516,38b12_00007
0.9680271275873279,1731915655,,True,1,38b12_00008,2024-11-18_15-40-55,262.80176997184753,262.80176997184753,28911,Behs-MacBook-Air-2.local,127.0.0.1,262.80176997184753,1,22,6,0.009260114636541028,0.8214303238658385,0.7861931909263361,0.07808238903662457,0.03889280126456452,3.911613246354225e-08,38b12_00008
0.9689639986335367,1731915730,,True,1,38b12_00009,2024-11-18_15-42-10,293.01957297325134,293.01957297325134,28953,Behs-MacBook-Air-2.local,127.0.0.1,293.01957297325134,1,16,11,0.018139109400851918,0.6637706533526453,0.9583624015854212,0.3872641309837878,5.064286428723192e-07,7.638662959122378e-07,38b12_00009
