f1,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.40782552730102595,1732979943,,False,1,64021_00003,2024-11-30_23-19-03,11.952507019042969,11.952507019042969,55651,Collins-MacBook-Pro.local,127.0.0.1,11.952507019042969,1
