f1,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.9653667290265229,1729689786,,True,1,cab10_00031,2024-10-23_21-23-06,140.89340496063232,140.89340496063232,12891,Collins-MacBook-Pro.local,127.0.0.1,140.89340496063232,1
