f1,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.9106494380978918,1729701020,,True,1,b681c_00023,2024-10-24_00-30-20,42.30100393295288,42.30100393295288,19224,Collins-MacBook-Pro.local,127.0.0.1,42.30100393295288,1
